EDR3_source_id,starID,RA,Dec,Gmag,rawstarID,RefID,FilterID,IntrPol,p,e_p,evpa,e_evpa,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo
2014961920987096448,48392,348.4044732331152,61.563568901953275,15.692546,259,67,4,0,0.037,0.006,-87.0,5.0,1414.8733,1358.1235,1472.7008,1422.9059,1367.5891,1473.6118
2014961955346834432,48397,348.42813369370054,61.581303835011084,14.526657,264,67,4,0,0.03,0.003,85.0,3.0,974.53455,956.7649,994.09406,974.09314,961.14685,987.9408
2014961989706572288,48353,348.32693335125526,61.55601644668474,15.222255,220,67,4,0,0.042,0.004,84.0,3.0,1461.6055,1415.8569,1513.8198,1456.2635,1408.697,1509.7152
2014962019766335104,48377,348.3821777360258,61.56760688429995,13.403909,244,67,4,0,0.011,0.002,57.0,4.0,624.37286,620.0432,628.46674,625.0446,619.8578,630.13745
2014962058428205056,48350,348.3209738816692,61.56563064381819,12.406849,217,67,4,0,0.032,0.001,81.0,1.0,456.0763,349.52,675.3764,444.70047,387.3595,589.0856
2014962161505263488,48401,348.4384374754142,61.599365535769685,14.858374,268,67,4,0,0.044,0.006,-73.0,4.0,5844.197,5005.7144,6826.615,5946.9365,5024.7495,6865.496
2014962191565026304,48376,348.3821666560833,61.58399908850056,13.365068,243,67,4,0,0.027,0.002,-87.0,2.0,944.913,933.1751,958.79584,940.3552,930.69775,951.9231
2014962195865001728,48388,348.4016289312245,61.590476535787595,15.799438,255,67,4,0,0.032,0.007,-84.0,6.0,3060.1943,2824.5552,3329.657,3019.521,2775.7168,3240.3516
2014962539462385792,48410,348.46596196623284,61.606260791915346,16.02055,277,67,4,0,0.028,0.006,83.0,6.0,2377.1719,2165.3245,2676.2676,2593.9565,2283.4775,2794.9028
2014962539462386048,48411,348.46829121316784,61.599006448576944,16.17197,278,67,4,0,0.029,0.008,84.0,8.0,1040.971,1005.2594,1094.8295,1051.5741,1008.9931,1095.5795
2014962608181862016,48404,348.4456018634402,61.60849061279488,13.834573,271,67,4,0,0.008,0.002,46.0,6.0,338.06216,335.97684,340.46646,337.4294,334.42682,340.16016
2015009028188396416,48362,348.3565755941029,61.593958464376016,12.102714,229,67,4,0,0.012,0.001,55.0,2.0,396.72684,395.02582,398.36926,397.12888,395.72345,398.88
2015009028188396800,48372,348.3743416299306,61.59260103077589,14.50524,239,67,4,0,0.026,0.003,-88.0,4.0,1006.2526,992.12946,1024.079,1004.1027,985.1302,1021.8067
2015009062548134528,48346,348.3106212501135,61.58271406135688,16.310753,213,67,4,0,0.024,0.007,78.0,8.0,790.0723,760.9704,820.9522,792.4687,770.14496,820.17065
2015009096907872512,48368,348.3668728757216,61.60274895495827,13.648875,235,67,4,0,0.009,0.002,40.0,6.0,496.2027,493.39243,499.6845,497.2178,494.48087,499.8372
2015009131267611392,48381,348.3861221465329,61.60493069881103,16.23123,248,67,4,0,0.04,0.009,-88.0,6.0,2358.765,2140.7158,2590.3079,2326.321,2158.3325,2509.6892
2015009234346825728,48396,348.4275602521545,61.62403178042099,15.42181,263,67,4,0,0.033,0.006,-56.0,5.0,3401.296,3136.637,3758.5144,3150.4348,2898.7827,3471.4646
2015009371785777152,48358,348.34675273770216,61.62638043493005,14.373216,225,67,4,0,0.031,0.003,-90.0,3.0,2829.3074,2707.8003,2952.6682,2847.652,2730.1233,2965.13
2015009401845542656,48367,348.3656750064553,61.61727406613054,13.327018,234,67,4,0,0.034,0.002,84.0,2.0,1382.8788,1366.2144,1401.8756,1383.7699,1363.6884,1402.4786
2015009406145515904,48371,348.3739660306172,61.62709959690195,15.772135,238,67,4,0,0.014,0.005,61.0,11.0,494.2089,488.56512,501.12796,494.49277,488.581,501.62463
2015009440505254528,48389,348.40264246875574,61.63539590705424,12.877202,256,67,4,0,0.018,0.001,67.0,2.0,781.656,774.06586,789.5467,782.1945,773.3041,791.66455
2015009818462637312,48407,348.45399751208254,61.65194864817676,15.638358,274,67,4,0,0.018,0.007,40.0,11.0,566.6375,556.2491,574.7636,564.14075,556.20435,571.0373
2015010127700020096,48361,348.3500069638235,61.64473344079508,16.118252,228,67,4,0,0.037,0.006,-90.0,5.0,899.25116,873.00507,935.41833,896.1627,868.5925,929.3958
2015010127700020224,48352,348.32364330838334,61.63555757798564,14.722661,219,67,4,0,0.039,0.004,-88.0,3.0,2534.5576,2418.922,2676.4243,2476.7751,2379.947,2574.261
2015010192119524352,48360,348.34851266206175,61.65156127898452,11.989691,227,67,4,0,0.018,0.001,61.0,2.0,708.9667,704.16956,713.64056,709.62445,704.91095,714.3466
2015010196419496448,48356,348.33843885230516,61.65533182145887,15.405752,223,67,4,0,0.042,0.006,-83.0,4.0,843.4507,823.09686,862.7596,845.1755,828.4057,866.9368
2015010230779235584,48366,348.3645921392851,61.644426343938854,13.423713,233,67,4,0,0.049,0.002,-87.0,1.0,2306.581,2255.025,2364.835,2289.9639,2241.4314,2350.8286
2015010299498711808,48369,348.37064061388764,61.66393189992068,14.890359,236,67,4,0,0.032,0.005,83.0,5.0,2053.789,1973.8466,2143.119,2047.2156,1975.2628,2154.4749
2015010540016879488,48375,348.3781834193649,61.68475177680417,15.234542,242,67,4,0,0.022,0.004,75.0,6.0,1028.0549,1009.1329,1051.6085,1027.1715,1001.5032,1057.5065
2015010540016879872,48380,348.38495122178216,61.68161827941994,14.7526,247,67,4,0,0.011,0.004,6.0,10.0,2524.6094,2427.3345,2640.3247,2533.561,2437.147,2659.6616
2015011021053452800,48406,348.4476021305513,61.721249729867544,11.791325,273,67,4,0,0.013,0.001,49.0,2.0,554.37054,551.3999,558.21594,555.593,552.5438,558.524
2015013460588382848,48329,348.2759371394485,61.682609750755674,15.191104,196,67,4,0,0.038,0.011,-88.0,8.0,4341.697,2384.3367,6103.1006,1589.1968,1138.947,2322.4763
2015013460594639232,48335,348.28714052614265,61.69146907704828,13.154383,202,67,4,0,0.014,0.005,69.0,11.0,762.8195,756.81805,769.52454,763.00415,757.7505,770.14355
2015013460594639488,48334,348.28466740942423,61.68038966324924,14.567132,201,67,4,0,0.033,0.01,89.0,9.0,1042.9562,1024.175,1059.4839,1043.8014,1024.7098,1062.3533
2015013563674089088,48378,348.3823504454826,61.708973736437734,14.175494,245,67,4,0,0.036,0.002,-89.0,2.0,2252.0032,2180.3723,2326.2917,2224.756,2155.8416,2292.1606
2015013632393562496,48374,348.3767354895735,61.717592128024485,13.811503,241,67,4,0,0.03,0.002,85.0,2.0,1554.6254,1523.6884,1582.3016,1573.3167,1536.2811,1613.6454
2015013666753069312,48340,348.29229718719876,61.69957062772344,10.3443575,207,67,4,0,0.014,0.002,84.0,3.0,767.75085,759.2158,776.2097,766.9717,757.4935,777.34595
2015013769832282752,48338,348.2908256141364,61.71792700984141,16.040764,205,67,4,0,0.03,0.006,83.0,6.0,960.74945,935.4575,986.2993,946.08673,915.9855,977.97815
2015013769832283264,48351,348.32203729222823,61.72256660997425,12.910619,218,67,4,0,0.024,0.002,-78.0,2.0,2509.7395,2400.285,2636.7954,2451.4563,2354.0874,2572.3354
2015013838551983232,48363,348.358531217061,61.73156274874436,14.505453,230,67,4,0,0.029,0.003,-82.0,3.0,1030.0741,1010.3319,1052.4299,1028.5812,1011.28735,1048.5907
2015013838551984896,48382,348.38622091796225,61.73557926775123,15.520741,249,67,4,0,0.021,0.005,85.0,6.0,1587.8546,1523.0906,1648.1556,1575.9459,1511.6359,1647.8036
2015013872911498624,48354,348.3270910074131,61.72211218612644,14.182206,221,67,4,0,0.021,0.002,-80.0,3.0,1448.4283,1416.9005,1488.0723,1451.2583,1422.9967,1480.1747
2015014044710422400,48398,348.4293644873344,61.73496106728733,14.368032,265,67,4,0,0.02,0.003,-88.0,4.0,838.53937,828.2774,850.24194,838.14343,825.47424,850.0041
2015014246568988032,48405,348.4451975019776,61.758706968082066,15.1633,272,67,4,0,0.028,0.004,89.0,5.0,2511.5881,2344.3845,2640.2275,2479.3672,2372.0312,2639.2961
2015014319588311808,48395,348.41621730801484,61.76722889064382,15.417735,262,67,4,0,0.022,0.005,87.0,7.0,968.2331,948.5487,992.9356,966.7478,943.5371,988.92
2015014319588311936,48400,348.4346588048745,61.77248814719078,15.314404,267,67,4,0,0.024,0.005,89.0,6.0,1677.808,1593.7047,1743.9244,1670.8306,1611.3392,1760.0339
2015014560106263808,48319,348.2500842663296,61.73351511716908,16.16664,186,67,4,0,0.039,0.006,-88.0,4.0,837.3976,808.83905,863.26495,846.48285,820.07587,877.16656
2015014697545425152,48347,348.31610480600966,61.75507816228997,15.342127,214,67,4,0,0.016,0.005,87.0,8.0,1406.1589,1331.568,1503.6486,1358.2943,1289.6146,1435.2399
2015014869344108032,48343,348.29490659617994,61.768094244725205,15.411001,210,67,4,0,0.033,0.004,78.0,4.0,1579.2002,1517.546,1642.4124,1564.16,1512.2045,1637.731
2015015006783056768,48359,348.3476073904563,61.79536159194534,14.930047,226,67,4,0,0.018,0.004,64.0,7.0,724.5685,708.6082,742.38184,724.41296,709.7217,745.0282
2015015105562465280,48391,348.404336657694,61.778519515670695,16.448946,258,67,4,0,0.021,0.009,64.0,12.0,698.7764,676.64325,716.56635,702.5167,676.34216,723.3477
2015026620374430080,48327,348.26590562450326,61.77548461911359,13.8187895,194,67,4,0,0.027,0.003,-80.0,3.0,1575.7289,1547.4264,1606.8314,1585.4412,1553.4833,1623.0005
2015026620374624768,48331,348.2778956054108,61.77468455502764,14.579928,198,67,4,0,0.011,0.003,69.0,8.0,662.0081,639.5253,685.6429,666.6247,645.21954,690.6085
2015026757813576448,48355,348.3299520388968,61.79531333169963,13.687758,222,67,4,0,0.013,0.003,82.0,6.0,581.46326,577.2439,586.18335,583.51056,579.3556,588.43976
2015027749946232704,48316,348.2336003146946,61.826877671367654,15.109174,183,67,4,0,0.011,0.003,78.0,8.0,673.65393,652.3087,692.3683,673.736,655.19446,692.4525
2015028029123854976,48307,348.19860819997155,61.846704812537276,15.791042,174,67,4,0,0.031,0.006,-88.0,6.0,1173.857,1139.1978,1213.612,1151.7845,1121.6962,1190.5851
2015030984061351936,48313,348.21808918170257,61.85788600614794,13.0908575,180,67,4,0,0.013,0.002,51.0,3.0,622.81085,615.7906,630.4678,621.51685,613.1017,631.8671
2015037306253196544,9590,348.8662893728053,62.07903912950067,9.423153,8836,4,0,0,0.0337,0.0018,-87.0,1.5,2768.3928,2690.251,2843.3787,2748.1072,2679.7095,2833.34
2015460652598301696,9513,351.77369720281024,61.378443897685145,8.586982,8759,4,0,0,0.0182,0.0018,67.0,2.8,3092.075,2941.9814,3285.0938,3073.7766,2942.3745,3225.2053
2015464019852542080,9523,351.4603999840081,61.43478798063623,7.505403,8769,4,0,0,0.0224,0.0018,69.0,2.3,3040.1826,2931.837,3172.2002,3051.6497,2919.1797,3197.4377
2015468658418137984,9505,352.18233986918744,61.30706529847942,9.928419,8751,4,0,0,0.0131,0.0018,72.0,3.9,3046.1648,2906.6052,3168.4604,3005.1929,2904.2551,3134.7336
2016055591466061440,9693,356.8349847260503,63.2200704925629,8.306598,8939,4,0,0,0.0267,0.0018,-65.0,1.9,2954.7524,2830.0442,3095.7476,2915.2112,2763.641,3100.6824
2016094211811343104,9695,358.4556410586618,63.2254619342354,10.035589,8941,4,0,0,0.0229,0.0018,77.0,2.3,3688.4326,3539.4207,3864.3525,3720.0596,3527.9038,3920.9468
2016124139147043328,9717,359.18866947093636,63.50401754723132,10.031516,8963,4,0,0,0.036,0.0018,70.0,1.4,1304.7286,1275.7792,1337.6366,1302.9536,1277.1097,1327.6947
2016139085631723264,9700,357.99529506328565,63.302990109542435,8.704158,8946,4,0,0,0.0164,0.0018,79.0,3.1,2725.6375,2655.2188,2802.223,2750.2942,2663.0632,2829.2983
2016253812792696320,9708,357.0185783793203,63.39746959204284,9.331832,8954,4,0,0,0.0108,0.0018,-6.0,4.8,2840.7163,2755.744,2931.1375,2825.6577,2726.9502,2914.6768
2017709360072671360,6850,291.97527709139956,20.247349151939193,6.853541,6096,4,0,0,0.0152,0.002,2.0,3.8,533.7914,498.26172,570.8806,529.5393,496.2829,577.30457
2017735817073815680,6857,292.33708467097625,20.279669969964363,6.3119254,6103,4,0,0,0.0037,0.002,-2.0,15.1,276.64548,273.81735,279.69724,277.34363,273.28107,281.16058
2017846695927256448,6883,292.62817866350065,20.749348550570712,8.293053,6129,4,0,0,0.0094,0.0007,8.5,2.1,383.62033,380.11572,387.81738,383.84973,380.05908,387.0616
2017848929310189568,6889,292.7329651716615,20.84003868998522,9.143375,6135,4,0,0,0.0012,0.0008,45.5,18.4,173.82716,173.30081,174.378,173.80132,173.32729,174.32011
2017866521498573568,6901,293.25311799413623,21.002694744073573,7.78128,6147,4,0,0,0.0039,0.0004,1.6,2.9,265.78345,259.07468,272.60434,263.21472,255.82028,269.0394
2017899953519831168,6851,291.6275056071245,20.258961520894626,6.618482,6097,4,0,0,0.0031,0.0002,0.6,1.8,241.11374,238.48819,243.99031,240.95004,238.08447,243.80154
2018115079853777280,6918,292.37316516710985,21.332439560931302,8.494125,6164,4,0,0,0.0063,0.0006,18.6,2.7,486.02643,478.4561,493.87134,486.83948,477.0763,495.10284
2018777118955910400,10319,291.4947934475961,21.208674846878303,10.550161,nan,7,6,1,0.0082,0.0004,89.4,1.3,481.08664,476.16306,484.4685,479.35983,475.20993,483.0151
2018851924452764928,6938,291.07324471486936,21.61697974241188,9.080949,6184,4,0,0,0.0045,0.0009,15.6,5.7,442.28162,439.85913,444.4715,442.11502,440.088,444.42612
2018899340887648256,6942,291.68612763121234,21.653086521590424,7.3725286,6188,4,0,0,0.0088,0.002,-4.0,6.5,495.57275,480.47073,510.10892,497.17996,483.31494,509.76425
2018922842950214912,6955,292.16900077983445,21.981391502252198,7.494547,6201,4,0,0,0.0023,0.0006,1.8,7.4,270.51965,269.1897,271.64804,270.35416,269.13434,271.65738
2019155046038630144,6981,290.488594263297,22.506396621594924,7.6424537,6227,4,0,0,0.0078,0.002,3.0,7.3,451.5428,438.696,462.78018,451.25375,438.86688,464.31934
2019248981246911360,6982,290.5515941377182,22.536237877320566,7.7810583,6228,4,0,0,0.0078,0.002,2.0,7.3,485.59503,476.5182,494.7628,485.68738,478.23117,494.99298
2019268531933154176,6997,291.1907178215265,22.774596872956867,9.085919,6243,4,0,0,0.0226,0.0018,1.0,2.3,527.3993,523.7175,531.17615,527.9266,524.26794,531.4875
2020037468518703232,14890,295.88951889871595,23.166830583610313,14.258928,50,25,14,0,0.0178,0.0022,35.0,4.0,1110.1179,1087.6719,1131.155,1108.9581,1078.8328,1134.8127
2020037541547236992,14887,295.8724390993335,23.177937833132933,8.893241,47,25,2,0,0.0152,0.0002,29.0,2.0,1461.4609,1432.1622,1498.1566,1462.67,1431.5839,1493.7579
2020037713345929216,14891,295.9339450302972,23.18657486470041,11.436369,51,25,3,0,0.0098,0.0001,15.0,2.0,859.7038,838.54767,884.5142,870.3488,847.6218,895.0242
2020044516575268992,7020,296.45088555192734,23.195185639329193,9.51679,6266,4,0,0,0.00592,0.00072,21.4,3.5,1979.9562,1920.3234,2043.7594,1981.8518,1925.3535,2047.2589
2020078532717080320,14883,295.8113442893775,23.16620316976437,15.318531,43,25,14,0,0.0227,0.0042,35.0,5.0,1529.4573,1474.0593,1596.0085,1533.0013,1466.2012,1617.4326
2020082243568858112,14935,295.6692979897793,23.188004693145253,13.945821,95,25,14,0,0.0235,0.002,21.0,3.0,877.59143,864.45264,892.0343,878.37225,866.62756,890.0965
2020082655885728768,14930,295.6618599638356,23.2285192797384,14.726862,90,25,14,0,0.0426,0.0012,37.0,2.0,2033.6678,1933.9763,2162.931,2034.0862,1937.6615,2120.0999
2020082690245452032,14941,295.7085876001868,23.212507468646283,13.938716,101,25,2,0,0.0273,0.001,35.0,2.0,1642.5717,1599.9578,1695.365,1637.7294,1593.7017,1689.5148
2020082827684633984,14942,295.73496406492205,23.22710472896295,13.300309,102,25,3,0,0.0329,0.0002,18.0,2.0,2019.7177,1964.391,2079.0593,2018.3864,1967.8898,2077.0974
2020082965123364224,14936,295.6879582780199,23.221145834157973,13.20416,96,25,2,0,0.0254,0.0021,19.0,3.0,1795.8582,1744.962,1837.5463,1781.4053,1741.2607,1825.455
2020082995173732864,14937,295.6894098765872,23.237249797114497,15.693027,97,25,3,0,0.0227,0.0009,25.0,2.0,1269.6461,1088.1304,1609.1993,1299.6483,1072.462,1569.0482
2020083068202813312,14938,295.69209177834426,23.250327123622117,13.411469,98,25,3,0,0.0289,0.0026,23.0,2.0,1805.4503,1759.6273,1861.9698,1820.6248,1747.6938,1880.6892
2020083205641772544,14940,295.7091305744556,23.26084328036452,13.588301,100,25,3,0,0.0377,0.0003,13.0,2.0,1795.4048,1746.8158,1842.6858,1812.0045,1748.6102,1877.1968
2020083343080513920,14925,295.6214805655419,23.23075173015392,10.643663,85,25,2,0,0.0073,0.0002,24.0,3.0,449.20132,445.87726,451.89734,448.27127,445.80942,451.15747
2020083686677898880,14926,295.6297035912866,23.249670176365097,15.007902,86,25,2,0,0.0263,0.005,-70.0,7.0,345.51718,342.61093,348.27695,344.8709,342.17102,347.48395
2020083751087742592,14924,295.617096821937,23.271639850809965,12.795566,84,25,2,0,0.0116,0.0009,12.0,3.0,523.16034,519.0072,527.62463,524.53564,520.76044,528.1178
2020083789757096960,14931,295.66834786656506,23.24358228502571,15.081301,91,25,3,0,0.0324,0.0012,24.0,2.0,1040.8749,1014.1566,1074.1218,1040.9879,1009.7348,1070.6815
2020083789757316224,14932,295.6723758535388,23.244490416462998,12.758747,92,25,2,0,0.0321,0.0011,24.0,2.0,1287.7186,1269.185,1308.9634,1287.8813,1265.0598,1311.3369
2020083995915768320,14934,295.6780818622503,23.277578348092952,11.449413,94,25,2,0,0.0249,0.0002,15.0,2.0,939.04456,913.43286,966.7605,925.3783,899.2352,957.7979
2020083995915772416,14933,295.67592683631335,23.28232577152406,11.7990265,93,25,14,0,0.0187,0.0005,19.0,2.0,1100.3126,1079.0743,1129.9092,1110.0559,1077.5902,1139.1619
2020084098994982016,14928,295.64603116061585,23.274038694930173,12.801157,88,25,3,0,0.0246,0.0011,39.0,2.0,1786.5612,1738.3416,1848.8004,1773.7432,1727.7026,1829.1844
2020084167714475136,14927,295.63714559200565,23.29234523924442,14.062109,87,25,14,0,0.0348,0.0006,25.0,2.0,1823.114,1763.8597,1876.3462,1838.5017,1790.8535,1894.9963
2020084614391023104,14882,295.8175422991461,23.191915106372505,13.205715,42,25,14,0,0.0235,0.0005,27.0,2.0,1446.1897,1416.7605,1475.8805,1450.2805,1421.0763,1478.5988
2020084786193238656,14884,295.8460593999185,23.210776434714248,11.369609,44,25,14,0,0.0355,0.0003,10.0,2.0,2209.425,2102.9343,2351.1772,2234.6067,2117.2673,2338.6113
2020085026707889152,14888,295.90719648873164,23.233995547023934,11.565294,48,25,2,0,0.0055,0.0002,42.0,2.0,363.93408,360.71548,366.64517,364.2028,361.18536,367.06287
2020085061067628032,14889,295.91218661491916,23.235318537532397,12.995262,49,25,3,0,0.0109,0.0006,18.0,2.0,847.3608,840.3414,855.47864,847.98553,837.0913,857.18176
2020085267226061696,14885,295.8696106042884,23.24400540817195,13.539022,45,25,3,0,0.021,0.0011,18.0,2.0,1019.75494,1007.4329,1032.97,1022.43835,1007.496,1035.7161
2020085301585802496,14886,295.8854390248311,23.25088678535117,13.538977,46,25,14,0,0.0176,0.0006,18.0,2.0,1067.0977,1052.4485,1085.9357,1065.1627,1047.1061,1082.2789
2020085572152128768,14881,295.8166927208724,23.222873567206843,12.449125,41,25,14,0,0.0101,0.0013,11.0,5.0,540.7304,536.9859,544.28595,540.8154,537.3845,544.22797
2020085782622138240,14944,295.7585687367787,23.241467770851678,14.087872,104,25,3,0,0.0433,0.0006,12.0,2.0,1940.3868,1884.6147,2013.1527,1945.6708,1883.6056,2015.9009
2020085816981878784,14851,295.7683989002168,23.24672985279918,11.577426,11,25,14,0,0.0188,0.0003,16.0,2.0,925.9578,908.58954,950.7804,925.0645,902.1504,946.1131
2020085954420844928,14877,295.8001950395307,23.26932003394396,14.216141,37,25,2,0,0.0594,0.0018,9.0,2.0,2161.26,2060.2957,2259.934,2154.7683,2042.8446,2264.555
2020086023140311040,14874,295.84547625857186,23.253958733274565,14.303691,34,25,3,0,0.0123,0.0021,42.0,7.0,932.836,919.03125,948.18353,925.32526,912.96826,938.11005
2020086263658488704,14864,295.81090790720276,23.267038976899634,11.472155,24,25,3,0,0.044,0.0003,13.0,2.0,2487.022,2311.0566,2669.9414,2304.7444,2161.3765,2503.536
2020086263658489600,14878,295.8205204553163,23.269079486215066,14.394515,38,25,14,0,0.0341,0.0022,18.0,2.0,1991.0592,1912.1477,2090.5466,2017.3998,1932.2152,2108.2517
2020086332370592768,14862,295.80194374163165,23.274771760360057,11.2565975,22,25,14,0,0.0494,0.0003,2.0,2.0,2094.1157,2013.5128,2202.6047,2058.2095,1959.0072,2179.985
2020086332377972096,14865,295.8144845612929,23.277802139828367,13.457131,25,25,3,0,0.0183,0.0006,19.0,2.0,1502.1886,1475.2418,1538.3284,1504.0771,1472.3966,1537.4636
2020086362426104064,14866,295.8193446560272,23.29553308624161,12.644661,26,25,3,0,0.0182,0.0015,35.0,3.0,1786.1154,1746.8279,1828.2391,1790.7155,1747.0159,1832.6583
2020086366737719680,14863,295.80967333157616,23.28833825642813,11.311051,23,25,3,0,0.0055,0.0004,23.0,9.0,265.3584,260.19855,269.9397,264.98596,259.30127,270.24365
2020086366737721472,14873,295.8203963523639,23.290665998057108,13.805219,33,25,14,0,0.0127,0.0022,16.0,7.0,584.30664,579.12946,590.0722,584.35364,579.01385,589.99286
2020086401100980864,14871,295.8408545522237,23.29255575259946,13.514143,31,25,2,0,0.0095,0.0013,27.0,7.0,458.92358,405.13577,537.45496,517.6176,454.00464,585.9273
2020086435457208704,14872,295.8459317617517,23.302939074789805,13.835099,32,25,2,0,0.014,0.0022,15.0,6.0,1543.6385,1510.4752,1583.2638,1540.2207,1502.0087,1582.47
